StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,"Prolific ID ","Consent ","Age ","Gender ",OMSI,Gen_1,Gen_2,Gen_3,Gen_4,Gen_5,Gen_6,Gen_7,Gen_8,Gen_9,Gen_10,Gen_11,Gen_12,Gen_13,Gen_14,Gen_15,Gen_16,Gen_17,Gen_18,Gen_19,Gen_20,Gen_21,Gen_22,Gen_23,Gen_24,Gen_25,Gen_26,Gen_27,Gen_28,Gen_29,Gen_30,Gen_31,Gen_32,Gen_33,Gen_34,Gen_35,Gen_36,HAAS _1,HAAS _2,HAAS _3,HAAS _4,HAAS _5,HAAS _6,HAAS _7,HAAS _8,HAAS _9,HAAS _10,HAAS _11,HAAS _12,PROLIFIC_PID,Vignette,VigNro
2025-09-10 11:09:13,2025-09-10 11:22:13,0,100,779,1,2025-09-10 11:22:13,R_2oIlemRqNnZW6Tz,anonymous,EN,665a0f420fcf6d77105fe5a9,2,26,2,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,1,2,3,3,2,4,4,4,2,3,4,2,2,3,3,3,5,4,2,1,4,4,2,3,3,4,3,2,2,2,1,2,665a0f420fcf6d77105fe5a9,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-10 11:18:51,2025-09-10 11:22:16,0,100,204,1,2025-09-10 11:22:16,R_2O3Mo9C2CUpi0kV,anonymous,EN,6659f77ee4fd69fa455cc86a,2,38,2,3,3,3,2,3,5,4,5,5,5,5,3,5,5,5,5,1,1,1,1,1,3,3,5,5,1,1,3,1,1,1,2,2,3,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,6659f77ee4fd69fa455cc86a,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-10 11:20:09,2025-09-10 11:22:18,0,100,128,1,2025-09-10 11:22:18,R_28heBvE4dG6y1dn,anonymous,EN,6106de06a5309fd394a1d97f,2,33,1,2,4,5,4,4,3,4,3,3,4,3,4,3,3,4,4,4,4,3,5,4,3,3,4,4,4,4,4,4,3,4,4,3,4,4,4,1,3,3,4,4,2,3,1,1,1,1,1,1,6106de06a5309fd394a1d97f,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-10 11:13:40,2025-09-10 11:22:19,0,100,519,1,2025-09-10 11:22:19,R_8ftrh76wuKa9YLD,anonymous,EN,62ed2e366304c96e5505cf82,2,54,2,3,4,4,1,3,1,1,4,4,5,1,1,2,3,3,2,2,2,1,3,4,4,4,4,4,1,2,1,1,2,2,1,1,4,3,1,1,3,2,1,4,4,5,1,2,1,2,2,3,62ed2e366304c96e5505cf82,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-10 11:16:16,2025-09-10 11:22:21,0,100,364,1,2025-09-10 11:22:21,R_2mFc1MNlAsWO1ah,anonymous,EN,66b10f84b7369dab5337366c,2,61,2,1,3,3,3,2,2,3,3,3,4,4,3,4,3,4,3,3,2,3,2,2,4,3,2,3,1,2,2,2,1,1,2,2,3,3,1,1,3,3,2,3,3,3,1,1,1,1,1,2,66b10f84b7369dab5337366c,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-10 11:17:33,2025-09-10 11:22:22,0,100,288,1,2025-09-10 11:22:22,R_8xRZ40T5lGAk01s,anonymous,EN,67403de187ba0c277a19a258,2,53,2,2,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,2,4,2,1,2,5,5,5,5,5,5,3,3,2,5,3,5,5,5,1,5,4,5,3,1,2,1,1,1,1,1,1,67403de187ba0c277a19a258,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-10 11:19:04,2025-09-10 11:22:26,0,100,202,1,2025-09-10 11:22:26,R_8wpfUG54hZ7BZ8W,anonymous,EN,60fc47a77f054a5c6b167d70,2,48,2,2,4,5,5,2,2,1,3,2,3,3,4,1,2,1,2,2,2,1,1,1,2,3,4,2,2,2,4,3,3,2,5,5,5,4,4,1,5,4,3,3,1,4,1,1,1,1,1,1,60fc47a77f054a5c6b167d70,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-10 11:13:36,2025-09-10 11:22:30,0,100,533,1,2025-09-10 11:22:30,R_2fkKpgArFHWgOZW,anonymous,EN,628f6f85d192d1fee0014ef0,2,33,2,3,4,4,4,4,5,2,5,5,4,5,4,5,4,4,5,3,3,3,5,4,4,5,5,5,5,5,4,5,5,4,4,4,5,5,3,1,3,4,3,2,2,2,3,2,4,1,2,2,628f6f85d192d1fee0014ef0,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-10 11:19:04,2025-09-10 11:22:31,0,100,207,1,2025-09-10 11:22:32,R_2AKDVVthkQaHXM9,anonymous,EN,62fb8bdc220ef731de457e05,2,38,2,3,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,2,3,2,4,4,4,4,3,4,3,3,2,2,3,3,4,4,3,1,4,3,4,4,3,3,4,2,3,2,4,2,62fb8bdc220ef731de457e05,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-10 11:16:25,2025-09-10 11:22:35,0,100,369,1,2025-09-10 11:22:35,R_8XptnEUEdR2j7eI,anonymous,EN,66914783ed9646ac1537525a,2,27,1,2,5,5,5,5,5,4,4,4,5,5,4,5,3,4,3,4,3,4,4,4,4,5,4,4,3,4,3,5,4,5,4,4,4,4,5,1,5,5,4,5,4,5,1,1,1,1,1,1,66914783ed9646ac1537525a,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-10 11:19:40,2025-09-10 11:22:37,0,100,177,1,2025-09-10 11:22:38,R_8rVeSAuDXF6nXqL,anonymous,EN,65ba583255c36ad851b19b4c,2,22,2,2,5,5,4,3,2,3,4,4,4,4,5,5,4,4,3,3,3,3,4,4,4,4,4,4,4,3,4,1,1,3,4,4,5,4,3,1,3,4,4,4,3,4,1,1,1,2,2,1,65ba583255c36ad851b19b4c,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-10 11:19:52,2025-09-10 11:22:46,0,100,173,1,2025-09-10 11:22:46,R_8qskrmbOvA2Fm7u,anonymous,EN,5d556c29e657130001d62ab9,2,28,2,3,5,5,5,5,4,5,5,5,5,4,5,5,3,3,3,3,3,3,4,4,4,4,5,5,4,3,4,4,4,3,4,4,5,4,4,1,4,3,3,4,4,4,4,2,2,2,2,3,5d556c29e657130001d62ab9,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-10 11:19:04,2025-09-10 11:22:46,0,100,222,1,2025-09-10 11:22:46,R_8wjhySCN7p6oTla,anonymous,EN,665dc46f6552a7a3a0039fe6,2,55,2,1,5,5,5,5,3,5,5,5,3,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,3,4,4,2,2,5,4,5,5,5,5,1,5,5,3,3,3,4,1,1,1,1,1,1,665dc46f6552a7a3a0039fe6,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-10 11:16:43,2025-09-10 11:22:46,0,100,363,1,2025-09-10 11:22:47,R_2QXdoCEmnINbUTm,anonymous,EN,5c59baa95e09ea00015521d9,2,36,2,2,3,5,5,3,1,3,5,5,4,5,2,4,5,5,5,4,3,3,2,2,4,5,5,5,4,4,4,4,3,3,2,2,5,3,1,1,5,3,4,4,3,3,1,1,1,1,1,1,5c59baa95e09ea00015521d9,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-10 11:20:45,2025-09-10 11:22:51,0,100,125,1,2025-09-10 11:22:51,R_2D1moneZvR5a0dv,anonymous,EN,5cebd58ade266200191eaf7d,2,57,1,2,3,4,4,4,4,4,4,4,5,4,3,4,3,3,4,4,3,4,4,4,3,4,4,4,4,4,4,4,3,5,4,4,4,4,4,1,5,3,3,2,1,3,1,1,1,1,2,2,5cebd58ade266200191eaf7d,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-10 11:19:09,2025-09-10 11:22:54,0,100,225,1,2025-09-10 11:22:54,R_8annyAZ41XFBetb,anonymous,EN,5adb9688e0feeb0001ca9622,2,37,2,2,5,4,4,4,4,4,3,4,3,3,4,4,3,2,2,4,4,3,3,3,3,4,3,4,4,3,3,3,3,4,3,4,4,4,4,1,4,4,3,3,2,4,2,1,1,1,1,1,5adb9688e0feeb0001ca9622,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-10 11:19:48,2025-09-10 11:22:56,0,100,187,1,2025-09-10 11:22:56,R_8X5GYfbYrXXVexj,anonymous,EN,66b7b52a9798fd79dd189339,2,20,2,2,5,5,5,4,4,3,5,5,5,4,4,4,5,5,4,3,4,3,4,4,5,5,5,5,5,4,4,3,4,3,5,5,5,4,3,1,5,4,4,5,4,5,1,1,1,2,2,1,66b7b52a9798fd79dd189339,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-10 11:16:30,2025-09-10 11:23:01,0,100,390,1,2025-09-10 11:23:01,R_8EbVvq2YhNYEil8,anonymous,EN,5d6a4c01a0a1950019c05afc,2,38,1,2,4,3,2,4,4,2,5,3,3,4,3,3,2,3,3,4,4,4,4,4,4,4,3,4,5,4,4,4,4,4,3,3,3,3,2,1,2,3,4,4,3,4,2,2,1,2,3,3,5d6a4c01a0a1950019c05afc,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-10 11:17:49,2025-09-10 11:23:01,0,100,311,1,2025-09-10 11:23:01,R_8qX6QmRlji4Q7XW,anonymous,EN,5cc96dda627fc30013fc2354,2,33,2,2,3,4,4,4,4,4,4,4,4,4,4,4,3,2,4,3,3,2,3,4,4,4,4,5,3,4,4,3,3,4,2,3,4,4,3,1,3,3,4,5,3,4,1,1,1,1,2,2,5cc96dda627fc30013fc2354,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-10 11:19:13,2025-09-10 11:23:05,0,100,231,1,2025-09-10 11:23:05,R_8Cpx1IKMDqthmO4,anonymous,EN,5ea1e407df1e160c7db497c7,2,70,1,2,4,4,3,3,5,2,4,3,4,5,5,4,4,4,5,3,3,3,5,5,5,4,4,4,3,3,3,4,4,3,3,2,4,4,1,1,4,5,4,2,2,3,1,1,1,1,1,1,5ea1e407df1e160c7db497c7,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-10 11:17:17,2025-09-10 11:23:13,0,100,356,1,2025-09-10 11:23:14,R_2g5CIvZ1mw5g1g8,anonymous,EN,61265e53740259c87b17cc66,2,60,1,1,5,4,3,5,4,5,4,4,4,4,4,4,4,4,5,3,2,3,4,4,4,4,5,5,4,3,3,3,2,4,3,2,4,4,3,1,3,4,4,2,2,4,,2,1,1,1,1,61265e53740259c87b17cc66,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-10 11:20:17,2025-09-10 11:23:14,0,100,176,1,2025-09-10 11:23:14,R_8dMNY9nf9bBJfRf,anonymous,EN,63e6378e04ade071ebf9ff9c,2,33,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,1,1,1,1,63e6378e04ade071ebf9ff9c,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-10 11:19:04,2025-09-10 11:23:14,0,100,250,1,2025-09-10 11:23:14,R_8gTeFfHCOsSR5rX,anonymous,EN,60a6e4db0fb2c1d91fc00724,2,40,2,2,5,5,4,3,3,3,5,5,4,3,4,3,3,3,4,4,4,3,5,5,5,5,5,3,4,3,3,3,3,3,3,3,4,3,2,1,4,2,3,5,4,5,2,2,2,2,2,3,60a6e4db0fb2c1d91fc00724,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-10 11:19:05,2025-09-10 11:23:17,0,100,252,1,2025-09-10 11:23:17,R_88Sq9XX34FVisrE,anonymous,EN,5e39e1e2c8aeb01fe7aca4b6,2,30,1,4,4,4,4,4,3,3,3,4,3,3,5,4,3,3,4,2,2,2,2,2,2,4,3,3,3,4,3,2,3,3,4,3,4,4,3,1,3,4,4,3,3,4,2,2,3,2,3,2,5e39e1e2c8aeb01fe7aca4b6,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-10 11:18:54,2025-09-10 11:23:21,0,100,266,1,2025-09-10 11:23:22,R_2doBiFmZdmCPe32,anonymous,EN,5b82e63e338a930001562f7a,2,32,2,2,5,5,4,4,4,2,4,5,4,5,4,5,4,5,5,1,2,2,4,5,4,4,5,5,2,3,3,1,2,1,2,2,4,3,3,1,1,4,4,4,2,5,3,3,3,1,3,2,5b82e63e338a930001562f7a,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-10 11:10:32,2025-09-10 11:23:25,0,100,772,1,2025-09-10 11:23:26,R_2Qh63VaLbYkxy56,anonymous,EN,59b555702a78fd00010b86d4,2,26,1,1,5,4,4,2,4,4,4,4,4,4,4,4,4,4,4,1,1,1,4,4,4,4,4,4,1,4,1,2,1,1,3,3,5,5,2,1,3,3,3,4,4,4,1,1,1,1,1,1,59b555702a78fd00010b86d4,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-10 11:19:30,2025-09-10 11:23:37,0,100,247,1,2025-09-10 11:23:37,R_88Msb1x5M1KCGsh,anonymous,EN,5cc310bef457fc0013d42743,2,36,1,3,5,5,4,3,3,3,5,5,5,5,5,5,5,5,5,3,3,2,4,5,4,5,5,5,5,5,4,4,3,5,4,4,5,5,3,1,1,3,3,3,1,1,2,3,4,4,3,4,5cc310bef457fc0013d42743,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-10 11:21:09,2025-09-10 11:23:37,0,100,147,1,2025-09-10 11:23:37,R_85sbkUR9XQObJgI,anonymous,EN,6007421356226920359b5f3e,2,34,1,5,5,5,5,5,4,4,4,5,5,4,5,4,3,3,3,4,3,3,3,3,3,5,5,4,3,3,4,1,1,1,5,5,5,5,4,1,4,3,3,3,2,3,1,1,1,1,1,1,6007421356226920359b5f3e,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-10 11:20:22,2025-09-10 11:23:48,0,100,205,1,2025-09-10 11:23:48,R_8s0hY5uHKIF0xpG,anonymous,EN,5baa21188a01680001ff1a6f,2,53,2,3,4,5,4,3,5,2,2,1,2,5,5,5,5,5,5,2,1,2,5,5,5,5,4,4,4,4,4,3,4,4,2,1,4,3,3,1,3,5,4,2,2,2,1,1,1,1,1,1,5baa21188a01680001ff1a6f,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-10 11:18:25,2025-09-10 11:23:50,0,100,324,1,2025-09-10 11:23:50,R_2ill7wO4hcIY85o,anonymous,EN,611f672bc947518ca8b25524,2,33,1,3,4,4,4,4,3,3,4,3,4,3,4,4,4,4,4,4,2,3,4,4,4,3,4,4,3,4,3,2,2,4,4,4,4,4,2,1,4,5,3,3,2,3,2,2,2,2,2,2,611f672bc947518ca8b25524,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-10 11:21:16,2025-09-10 11:23:58,0,100,161,1,2025-09-10 11:23:58,R_2wEQeteP6EcNrR8,anonymous,EN,5b7a0bb43c13750001982223,2,48,2,2,4,5,4,3,1,1,4,4,4,3,3,3,4,3,4,5,4,5,4,4,3,3,4,5,3,3,1,1,1,1,3,3,4,4,4,1,3,2,2,3,1,4,1,1,1,1,1,1,5b7a0bb43c13750001982223,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-10 11:17:12,2025-09-10 11:24:06,0,100,414,1,2025-09-10 11:24:07,R_8DOnfmhkQlfN9Iv,anonymous,EN,5ce046f0feca32001bf94033,2,38,2,2,5,5,5,3,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,5,5,4,4,5,4,4,4,3,3,4,5,5,1,4,3,3,4,4,4,2,1,1,1,1,2,5ce046f0feca32001bf94033,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-10 11:21:00,2025-09-10 11:24:07,0,100,187,1,2025-09-10 11:24:07,R_2J7S21eUcWIYtxS,anonymous,EN,6716a80619cd18affe8270c4,2,56,2,2,5,4,4,5,4,5,4,5,5,3,4,4,4,5,4,4,3,3,4,5,5,4,5,5,4,4,4,2,2,4,3,4,3,4,3,1,1,1,4,4,3,3,2,2,1,1,3,1,6716a80619cd18affe8270c4,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-10 11:21:06,2025-09-10 11:24:20,0,100,194,1,2025-09-10 11:24:21,R_8oGY5eDbve39nsM,anonymous,EN,5ef36a78ee14310baa87bcc0,2,27,2,2,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,2,2,1,2,2,3,4,4,4,4,3,3,2,2,3,2,2,4,4,2,1,3,1,1,4,2,3,1,1,1,1,1,1,5ef36a78ee14310baa87bcc0,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-10 11:18:57,2025-09-10 11:24:27,0,100,329,1,2025-09-10 11:24:27,R_8fF7hG7IQTzPS8h,anonymous,EN,609978fde585cd14ae6a03a2,2,28,1,2,4,4,4,3,4,3,5,3,4,5,5,5,5,5,5,4,3,3,4,4,4,3,4,4,4,5,5,2,2,2,5,5,3,2,2,1,4,4,5,3,1,3,2,1,1,1,1,2,609978fde585cd14ae6a03a2,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-10 11:19:02,2025-09-10 11:24:48,0,100,346,1,2025-09-10 11:24:49,R_8CJWgJ5I4D30UD1,anonymous,EN,677a797fcca3e291b75022f5,2,40,1,2,5,4,4,3,4,3,3,4,4,4,3,4,4,4,4,2,2,3,4,3,3,3,4,3,4,3,3,3,2,2,2,2,4,4,4,1,4,4,4,3,3,3,2,1,1,1,1,1,677a797fcca3e291b75022f5,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-10 11:21:03,2025-09-10 11:24:53,0,100,230,1,2025-09-10 11:24:54,R_25tJF06QqN5fdYa,anonymous,EN,5993260f4f3a820001fb39a7,2,60,1,2,4,4,4,3,2,2,4,4,4,3,3,3,3,3,4,3,3,2,3,3,2,3,4,3,2,2,3,2,1,1,3,4,4,4,3,1,3,2,2,3,3,3,1,1,1,1,1,1,5993260f4f3a820001fb39a7,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-10 11:21:25,2025-09-10 11:25:04,0,100,219,1,2025-09-10 11:25:05,R_2FQya8Eie6UK3X9,anonymous,EN,5c5898e49fcbc40001dcbc42,2,63,1,4,4,4,4,5,4,3,4,4,4,4,3,3,4,2,4,3,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,5,4,4,1,4,4,3,4,4,4,1,1,2,1,1,1,5c5898e49fcbc40001dcbc42,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-10 11:19:45,2025-09-10 11:25:15,0,100,330,1,2025-09-10 11:25:16,R_87TST86FdazwU01,anonymous,EN,6153ab159ff8abebb4a12c61,2,59,2,2,4,4,5,4,4,4,4,4,5,4,4,5,4,4,4,3,3,3,2,5,4,4,4,4,4,4,5,3,4,3,4,4,4,4,4,1,4,4,4,5,4,4,2,2,2,2,2,2,6153ab159ff8abebb4a12c61,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
2025-09-10 11:20:18,2025-09-10 11:25:24,0,100,306,1,2025-09-10 11:25:25,R_2R82GZGlyCaIA25,anonymous,EN,6272f5f3d37c1c9e88c115a2,2,47,1,3,4,4,5,4,4,4,5,5,4,4,4,4,4,5,5,4,3,4,4,4,4,4,5,4,4,4,4,4,2,3,4,4,5,3,4,1,3,3,,4,1,2,2,2,2,1,4,2,6272f5f3d37c1c9e88c115a2,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-10 11:22:54,2025-09-10 11:25:29,0,100,154,1,2025-09-10 11:25:29,R_8GQ7OoSWtxnQDND,anonymous,EN,66784c32524d51faa546901b,2,48,1,2,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,1,4,4,4,4,4,4,1,1,1,1,1,1,66784c32524d51faa546901b,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-10 11:23:02,2025-09-10 11:25:35,0,100,153,1,2025-09-10 11:25:36,R_2V0VYBfrbfDWDRv,anonymous,EN,5641c95d17bdbe00102a0b51,2,61,2,5,3,3,3,4,4,5,4,5,4,4,4,3,4,4,4,2,2,2,2,2,4,4,4,5,3,3,3,2,2,4,3,2,4,3,2,1,3,4,3,3,2,2,4,3,4,2,3,3,5641c95d17bdbe00102a0b51,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-10 11:22:53,2025-09-10 11:25:47,0,100,174,1,2025-09-10 11:25:47,R_2Hj9J6kGKBxW1HB,anonymous,EN,5bb7e76b6322c50001598f09,2,32,2,1,4,3,3,2,3,2,4,4,4,4,3,4,4,4,4,1,1,1,3,3,4,2,3,4,2,1,2,1,1,1,2,3,3,3,1,1,3,2,2,3,2,2,1,2,1,2,1,2,5bb7e76b6322c50001598f09,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-10 11:23:07,2025-09-10 11:25:52,0,100,165,1,2025-09-10 11:25:52,R_2MPMheUfOEubq2B,anonymous,EN,6551469abe377d3646c6cd6e,2,234,1,1,4,3,3,3,4,4,2,3,2,3,4,3,2,2,4,2,3,3,3,3,3,3,2,3,3,2,2,4,3,2,2,3,4,3,3,1,4,4,3,4,2,3,2,2,1,1,1,1,6551469abe377d3646c6cd6e,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-10 11:22:39,2025-09-10 11:25:52,0,100,193,1,2025-09-10 11:25:53,R_842ZwlPkz8kD3EU,anonymous,EN,672d2977ae54935ef84a2b74,2,46,2,2,5,5,5,5,3,2,5,4,5,5,5,5,4,4,4,3,3,3,5,4,5,4,5,4,5,5,5,4,3,3,4,4,5,5,4,1,4,4,5,4,4,5,1,1,1,1,3,2,672d2977ae54935ef84a2b74,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-10 11:16:41,2025-09-10 11:25:59,0,100,558,1,2025-09-10 11:25:59,R_2vBS0NrJm0xNmMh,anonymous,EN,59710ac7b174180001757d6a,2,43,1,5,5,4,4,5,4,3,5,5,5,3,3,4,5,3,3,2,2,2,3,5,3,5,5,5,3,4,4,2,2,2,5,5,5,5,3,1,5,1,3,5,5,5,2,1,2,1,2,3,59710ac7b174180001757d6a,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-10 11:23:12,2025-09-10 11:26:03,0,100,171,1,2025-09-10 11:26:03,R_2q4BfwzOK6Ntbf6,anonymous,EN,6346a82ca20349b42e22ec86,2,31,1,2,2,4,3,2,4,4,3,5,4,3,3,4,4,4,5,4,4,3,2,3,4,4,4,4,4,3,4,2,2,4,3,2,5,3,3,1,2,2,3,2,5,2,5,4,3,3,4,4,6346a82ca20349b42e22ec86,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-10 11:21:25,2025-09-10 11:26:11,0,100,286,1,2025-09-10 11:26:12,R_26mHTidcSy2RBy9,anonymous,EN,682873b45f6f878f3e09f079,2,55,2,1,4,4,4,3,4,3,4,4,4,3,4,3,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,1,4,3,3,4,4,3,2,2,1,2,1,2,682873b45f6f878f3e09f079,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-10 11:21:13,2025-09-10 11:26:35,0,100,322,1,2025-09-10 11:26:35,R_88OkmzIUdaqU6Ib,anonymous,EN,6673eea04e15d2d270aa7ff8,2,65,1,2,4,3,2,3,1,1,3,3,3,3,2,3,3,2,2,2,1,1,3,1,2,3,2,3,3,1,3,1,3,1,2,3,3,1,1,1,2,3,3,3,3,4,1,1,1,1,1,1,6673eea04e15d2d270aa7ff8,"You have an intricate task that requires your attention. To put your mind to it, you turn on a specific music playlist.",5
2025-09-10 11:19:39,2025-09-10 11:26:44,0,100,424,1,2025-09-10 11:26:44,R_2wmBHqV3yOz0K57,anonymous,EN,6765a2c9bf830acd8f0e1c02,2,27,1,2,4,4,4,4,4,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,1,4,4,4,4,3,4,1,1,1,2,1,2,6765a2c9bf830acd8f0e1c02,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-10 11:19:17,2025-09-10 11:26:45,0,100,447,1,2025-09-10 11:26:45,R_80iBP2QJVnh8t1L,anonymous,EN,6266aba991affe86ae58ce07,2,59,1,2,5,5,5,4,2,4,5,4,5,3,3,3,3,5,5,5,4,4,2,3,4,4,5,5,4,5,4,4,4,3,4,4,5,3,4,1,4,4,4,3,3,4,2,2,2,2,1,1,6266aba991affe86ae58ce07,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-10 11:22:57,2025-09-10 11:26:57,0,100,239,1,2025-09-10 11:26:57,R_8cTehch7dWQg6tj,anonymous,EN,676ac4110c592e5102a693e9,2,37,1,3,4,4,4,4,2,3,4,4,5,3,2,3,4,5,4,4,3,3,3,2,3,4,4,4,3,5,3,1,1,1,4,4,3,4,2,1,2,3,4,4,3,4,2,2,1,2,2,3,676ac4110c592e5102a693e9,"After a long and demanding week, you take time to rest by listening to music. The stress melts away and you start to recover as you listen along.",3
